Tenure Months,Monthly Charges,Total Charges,CLTV,Gender_Male,Senior Citizen_Yes,Partner_Yes,Dependents_Yes,Phone Service_Yes,Multiple Lines_No phone service,Multiple Lines_Yes,Internet Service_Fiber optic,Internet Service_No,Online Security_No internet service,Online Security_Yes,Online Backup_No internet service,Online Backup_Yes,Device Protection_No internet service,Device Protection_Yes,Tech Support_No internet service,Tech Support_Yes,Streaming TV_No internet service,Streaming TV_Yes,Streaming Movies_No internet service,Streaming Movies_Yes,Contract_One year,Contract_Two year,Paperless Billing_Yes,Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,Churn_Probability,Predicted_Churn,Actual_Churn
11,78.1,864.85,2333,False,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,0.3091016545774028,0,0
63,109.4,7031.45,5961,True,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,0.30894076643926216,0,0
38,69.5,2625.25,4591,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0.30869035237969006,0,0
68,107.7,7320.9,5015,True,False,True,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,0.30705998561941317,0,0
12,49.05,593.05,4244,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.304841679826057,0,0
1,19.75,19.75,3666,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,0.30433858413331855,0,0
1,19.45,19.45,5820,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,0.30384817914986606,0,0
1,20.25,20.25,5854,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,0.30331851369276336,0,0
51,106.8,5498.8,4640,True,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,0.30243900296863196,0,0
54,89.4,4869.5,5871,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,0.29947200492433396,0,0
1,20.55,20.55,5636,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,0.2985840234335853,0,1
1,20.7,20.7,3061,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,0.29855426442613053,0,0
63,105.4,6713.2,4551,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,0.2976740810241665,0,0
29,31.2,926.2,4761,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,0.2972560674254107,0,0
1,18.85,18.85,4132,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,0.29686400214519815,0,1
11,45.2,492.0,5253,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.2967147518557516,0,0
48,95.4,4445.3,4334,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,0.29654479766665004,0,0
37,95.25,3314.15,2969,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,0.2953423721288994,0,0
1,19.3,19.3,4266,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,0.2953055188035501,0,1
1,19.75,19.75,4441,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,0.29386373800434484,0,0
1,20.1,20.1,4933,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,0.29371573608566887,0,1
1,19.9,19.9,4590,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,0.29363145069466295,0,0
44,73.85,3122.4,4374,True,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0.2932252827212638,0,0
8,80.65,633.3,5302,False,True,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0.29284645482447597,0,1
1,20.35,20.35,2183,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,0.2927834240030665,0,0
46,94.15,4408.45,3924,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,0.292413901461678,0,0
2,19.9,57.4,2822,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,0.29182763917493276,0,0
34,69.15,2275.1,4478,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.291760326718,0,0
50,83.4,4113.7,4977,False,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.2898841334464584,0,0
41,40.35,1677.85,2454,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0.2854849506115748,0,0
3,19.55,61.05,3889,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,0.28488084345282894,0,0
1,20.45,20.45,2184,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,0.28480186815204034,0,0
2,20.35,41.85,5761,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0.28460479625964746,0,0
40,105.95,4335.2,3784,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,True,False,False,0.28326515468361924,0,0
2,20.45,42.45,2606,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,0.28325212926242177,0,0
3,19.6,59.75,5000,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,0.28282060524403213,0,1
5,69.7,316.9,2454,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.2827648779541542,0,1
10,55.2,528.35,5925,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,0.28139156550540756,0,1
52,49.15,2550.9,5597,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,0.2783603963691474,0,1
1,20.2,20.2,5394,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,0.2783131588674613,0,1
50,106.8,5347.95,5746,False,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,True,False,0.2780189249771192,0,0
28,76.55,2065.4,2085,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.27772564621121926,0,0
61,104.4,6405.0,4412,False,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,True,False,False,0.27694625935745204,0,1
2,20.0,38.0,4823,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0.2759382266723871,0,0
12,61.65,713.75,5670,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,0.2752529805572545,0,1
41,81.3,3190.65,2299,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0.27512931586739825,0,0
61,89.2,5500.6,5536,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,0.2722131912760388,0,0
55,90.45,5044.8,5140,False,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,0.2702567371910616,0,0
49,100.45,4941.8,4235,False,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,True,0.26929253380370344,0,1
5,55.8,300.4,5104,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.26873534908192065,0,0
46,85.0,3969.4,2097,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0.26621533387183755,0,1
64,108.95,7111.3,5780,False,True,False,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0.26591923066392714,0,0
4,19.6,93.45,4580,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0.26512403389769246,0,0
4,19.65,67.55,4925,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,0.2643713578499891,0,0
11,64.05,733.95,4171,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0.2633067707968436,0,0
7,59.1,369.25,4770,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,0.263114720457907,0,0
13,50.55,610.75,5530,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,0.26290569768655947,0,0
40,105.75,4228.55,4078,False,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,0.26131588505076875,0,0
